Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
57,N/A,"</b>
Experiment and Application of the Solid-Liquid Phase Equilibrium for
Ternary 2-Nitro-p-phenylenediamine plus Ethyl Acetate plus Isopropanol
and 2-Nitro-&lt;i&gt;p&lt;/i&gt;-phenylenediamine+4-Nitro-&lt;i&gt;o&lt;/i&gt;-phenylenediamine
plus &lt;i&gt;N&lt;/i&gt;-Methyl-2-pyrrolidone systems</td>
</tr>

<tr>
<td>
<b>","</b> Yang, ZH ; Shao, DF ; Zhou, GQ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> this work was to construct isothermal binary and ternary solid-liquid phase diagrams based on the measured mutual solubility data of mixtures of 2-nitro-p-phenylenediamine + ethyl acetate + isopropanol and 2-nitro-p-phenylenediamine + 4-nitro-o-phenylenediamine + n-methyl-2-pyrrolidone systems....
58,N/A,"</b>
Development of a Tragacanth-Enhanced Hydrogel-GQD Probe for the
Detection and Identification of p-Phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> p-phenylenediamine is an aromatic amine compound widely used as a precursor in various industries such as pharmaceuticals, textiles, plastic production, and the production of industrial and hair dyes. however, its presence in industrial wastewater poses significant environmental risks, leading ..."
59,N/A,"</b>
Conducting composites prepared by the reduction of silver ions with
poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)</td>
</tr>

<tr>
<td>
<b>","</b> Magdziarz, P ; Bober, P ; Trchov&aacute;, M ; Mor&aacute;vkov&aacute;, Z ; Bl&aacute;ha, M ; Prokes, J ; Stejskal, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,</b> poly(p-phenylenediamine) (ppda) and also its ladder-like analogue were prepared by oxidation of p-phenylenediamine with ammonium peroxydisulfate in an aqueous solution of 0.4moll(-1) hydrochloric acid and converted to ppda bases. these were used as reductants of silver nitrate to silver nanopar...
60,N/A,"</b>
Zn&lt;SUP&gt;2+&lt;/SUP&gt; responsive two-photon fluorescent probes based on branch
structure: a computational investigation</td>
</tr>

<tr>
<td>
<b>","</b> Huang, S ; Yang, BZ ; Guo, JF ; Ren, AM </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> a series of zinc ion fluorescent probes on the basis of multi-branched ligands were investigated in theory. the three-branched ligand tppa (n,n,n ',n '-tetraphenyl-p-phenylenediamine) has better three-dimensional spatial localisation, which can detect zinc at the parts per million level. the co..."
61,N/A,"</b>
Concomitant long-lasting allergic patch test reactions to
&lt;i&gt;p&lt;/i&gt;-phenylenediamine and textile azo dyes</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
62,N/A,"</b>
Nickel catalysis for hydrogenation of &lt;i&gt;p&lt;/i&gt;-dinitrobenzene to
&lt;i&gt;p&lt;/i&gt;-phenylenediamine</td>
</tr>

<tr>
<td>
<b>","</b> Shuvalova, EV ; Kirichenko, OA ; Kustov, LM </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the activity of supported nickel catalysts (5-20% ni) in the hydrogenation of p-dinitrobenzene to p-phenylenediamine was investigated. the catalysts were obtained by ureainduced precipitation. activated carbon, alumina, titania, and silica gel were evaluated as supports. the most active catalys..."
63,N/A,"</b>
Improving the electrochemical performance of polyaniline electrode for
supercapacitor by chemical oxidative copolymerization with
&lt;i&gt;p&lt;/i&gt;-phenylenediamine</td>
</tr>

<tr>
<td>
<b>","</b> Wang, X ; Liu, P </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> a series of poly(aniline-co-p-phenylenediamine) (p(ani-co-ppda)) copolymers were synthesized via the chemical oxidative polymerization of aniline with p-phenylenediamine (ppda) as the comonomer. the structure and morphology of the p(ani-co-ppda) copolymers prepared with different feeding ratio ...
64,N/A,"</b>
The use of ruthenium and p-phenylenediamine to stain cartilage
simultaneously for light and electron microscopy.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> p-phenylenediamine was incorporated during the dehydration of cartilage blocks fixed with ruthenium red, glutaraldehyde and osmium. the addition of p-phenylenediamine permitted the visualization by light microscopy of cellular detail not obtained with ruthenium red alone. ruthenium red is a wid..."
65,N/A,"</b>
Involvement of cathepsin B in mitochondrial apoptosis by
p-phenylenediamine under ambient UV radiation (vol 300, pg 415, 2015)</td>
</tr>

<tr>
<td>
<b>","</b> Goyal, S ; Amar, SK ; Dubey, D ; Pal, MK ; Singh, J ; Verma, A ; Kushwaha, HN ; Ray, RS </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
66,N/A,"</b>
Osmium tetroxide-p-phenylenediamine stain for lipid in skeletal muscle.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
67,N/A,"</b>
Development and validation of an LC-MS/MS method for determination of
&lt;i&gt;p&lt;/i&gt;-phenylenediamine and its metabolites in blood samples</td>
</tr>

<tr>
<td>
<b>","</b> Mohamed, KM ; Cromarty, D ; Steenkamp, V </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> in some developing countries, p-phenylenediamine (ppd) is used in combination with henna as hair dye or skin decoration. a sensitive lc-ms/ms method was developed and validated for the simultaneous determination of p-phenylenediamine (ppd) and its metabolites n-acetyl-p-phenylenediamine (mappd)..."
68,N/A,"</b>
The effects of phenazine dyes and
N,N,N',N'-tetramethyl-p-phenylenediamine upon light-induced absorbance
changes and photophosphorylation in Rhodospirillum rubrum extracts.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
69,N/A,"</b>
Effect of Alkyl Structures on the Anti-stacking and Anchoring of
Pd/Diamine-Functionalized Graphene Nanoparticles in Application in
Suzuki Reaction</td>
</tr>

<tr>
<td>
<b>","</b> Tian, YB ; Tang, ZJ ; Ru, Y ; Wang, YY ; Dai, LY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> main observation and conclusion three diamines (1,8-diaminooctane/p-phenylenediamine/biphenylenediamine) with different alkyl groups were used to synthesize the functionalized graphene networks. pd as the common metal catalyst was used to explore the effects of alkyl types of diamines on anti-s..."
70,N/A,"</b>
Crown-annelated &lt;i&gt;p&lt;/i&gt;-phenylenediamine derivatives as electrochemical
and fluorescence responsive chemosensors:: fluorescence studies</td>
</tr>

<tr>
<td>
<b>","</b> Pearson, AJ ; Hwang, JJ ; Ignatov, ME </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> two p-phenylenediamine derivatives, having aza-crown ether substituents, are described which show high selectivity for mg2+ over na+ in their fluorescence behavior. (c) 2001 elsevier science ltd. all rights reserved.</td> </tr> <tr> <td> <b>"
71,N/A,"</b>
Hydroperoxidase activity of lipoxygenase: a potential pathway for
xenobiotic metabolism in the presence of linoleic acid.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,</b> the ability of hydroperoxidase activity of soybean lipoxygenase to co-oxidize xenobiotics was examined in the presence of linoleic acid. the guaiacol oxidation rate was proportional to the linoleic acid dioxygenation rate of the enzyme preparation. the tetraguaiacol formation was dependent upon...
72,N/A,"</b>
Facile preparation of ion-doped poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)
nanoparticles for photothermal therapy</td>
</tr>

<tr>
<td>
<b>","</b> Hu, CL ; Shi, YS ; Sun, CQ ; Liang, S ; Bao, SX ; Pang, ML </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> ion-doped poly(p-phenylenediamine) (fe-ppd) nanoparticles were prepared at room temperature by using fecl3 as an oxidant. fe-ppd exhibited high photothermal conversion efficiency (39.27%) and excellent photostability. in vitro and in vivo evaluation demonstrated that fe-ppd could be used as an ...
73,N/A,"</b>
The effect of dimethylsulfoxide on the mutagenicity of the hair dye
p-phenylenediamine.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> published data on the mutagenicity of the oxidative hair dye intermediate p-phenylenediamine in the ames test are conflicting. the work reported here resolves the discrepancies, showing that the activity of p-phenylenediamine in the ames salmonella/microsome test is markedly influenced by the u..."
74,N/A,"</b>
Conducting materials prepared by the oxidation of
&lt;i&gt;p&lt;/i&gt;-phenylenediamine with &lt;i&gt;p&lt;/i&gt;-benzoquinone</td>
</tr>

<tr>
<td>
<b>","</b> Stejskal, J ; Trchov&aacute;, M ; Mor&aacute;vkov&aacute;, Z ; Bober, P ; Bl&aacute;ha, M ; Pfleger, J ; Magdziarz, P ; Prokes, J ; Havlicek, M ; Sariciftci, NS ; Sperlich, A ; Dyakonov, V ; Zujovic, Z </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,</b> p-phenylenediamine was oxidized with p-benzoquinone in the aqueous solutions of methanesulfonic acid (msa). the conductivity of the products increased with increasing concentration of msa from 1.5 x 10(-12) s cm(-1) in 0.1 m msa up to 3.4 x 10(-4) s cm(-1) in 5 m msa. the low-molecular-weight p...
75,N/A,"</b>
Charge transfer between amine and carbonyl.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the transfer of a whole electron in the ground state can be demonstrated by the interaction of p-phenylenediamine and glyoxal, which leads to the formation of free radicals.</td> </tr> <tr> <td> <b>"
76,N/A,"</b>
Reduction of mitochondrial DPN coupled with the oxidation of
tetramethyl-p-phenylenediamine.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
77,N/A,"</b>
The preparation of conducting polyaniline-silver and
poly(p-phenylenediamine)-silver nanocomposites in liquid and frozen
reaction mixtures</td>
</tr>

<tr>
<td>
<b>","</b> Bober, P ; Stejskal, J ; Trchov&aacute;, M ; Prokes, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the oxidation of aniline with silver nitrate in 1 mol l(-1) acetic acid at 20 a degrees c yielded a composite of two conducting components, polyaniline and silver; the acceleration with 1 mol% of p-phenylenediamine is needed for efficient synthesis. the yield and molecular weight increased when..."
78,N/A,"</b>
2-Methoxymethyl-&lt;i&gt;para&lt;/i&gt;-phenylenediamine-containing hair dye as a
less allergenic alternative for &lt;i&gt;para&lt;/i&gt;-phenylenediamine-allergic
individuals</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
79,N/A,"</b>
Application of a LC-MS/MS method developed for the determination of
&lt;i&gt;p&lt;/i&gt;-phenylenediamine, &lt;i&gt;N&lt;/i&gt;-acetyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine and
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;-diacetyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine in human urine
specimens</td>
</tr>

<tr>
<td>
<b>","</b> Mohamed, KM ; Steenkamp, V </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> cases of poisoning by p-phenylenediamine (ppd) are detected sporadically. recently an article on the development and validation of an lc-ms/ms method for the detection of ppd and its metabolites, n-acetyl-p-phenylenediamine (mappd) and n,n-diacetyl-p-phenylenediamine (dappd) in blood was publis..."
80,N/A,"</b>
Solubility of 2-nitro-&lt;i&gt;p&lt;/i&gt;-phenylenediamine in nine pure solvents
and mixture of (methanol plus &lt;i&gt;N&lt;/i&gt;-methyl-2-pyrrolidone) from
&lt;i&gt;T&lt;/i&gt; = (283.15 to 318.15) K: Determination and modelling</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> by using the isothermal saturation method, the solid-liquid equilibrium of 2-nitro-p-phenylenediamine in pure organic solvents of methanol, ethanol, n-propanol, isopropanol, n-methyl-2-pyrrolidone, acetonitrile, ethyl acetate, toluene and 1,4-dioxane and liquid mixture of (n-methyl-2-pyrrolidon..."
81,N/A,"</b>
An uncommon case of systematized bullous contact dermatitis due to
&lt;i&gt;p&lt;/i&gt;-phenylenediamine healing with a ""livedoid"" pattern</td>
</tr>

<tr>
<td>
<b>","</b> Sinha, S ; Singh, S ; Sardana, K ; Malhotra, P </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
82,N/A,"</b>
Bioassay of p-phenylenediamine dihydrochloride for possible
carcinogenicity.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,"</b> a bioassay of p-phenylenediamine dihydrochloride for possible carcinogenicity was conducted using fischer 344 rats and b6c3f1 mice. p-phenylenediamine dihydrochloride was administered in the feed, at either of two concentrations, to groups of 50 male and 50 female animals of each species. the h..."
83,N/A,"</b>
[Method of determining the stabilizer N,
N'-diphenyl-p-phenylene-diamine].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Metod opredileniia stabilizatora N, N'-difenil-p-fenilendiamina.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
84,N/A,"</b>
Charge transfer complex of &lt;i&gt;p&lt;/i&gt;-phenylenediamine and
&lt;i&gt;p&lt;/i&gt;-chloranil</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the charge transfer (ct) complex of p-phenylenediamine and p-chloranil was prepared in acetonitrile by solution growth, diffusion and microwave methods. the ct complex was characterized by its elemental analysis. ir and h-1 nmr spectral studies. the data obtained indicated the formation of 1 : ..."
85,N/A,"</b>
Type I Hypersensitivity due to Basic Blue 99 in a Hair Colour
Conditioning Agent</td>
</tr>

<tr>
<td>
<b>","</b> Numata, T ; Fujimori, K ; Kato, K ; Ito, T ; Harada, K ; Okubo, Y </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
86,N/A,"</b>
Evaluation of risk modification for &lt;i&gt;p&lt;/i&gt;-phenylenediamine
sensitization by &lt;i&gt;N&lt;/i&gt;-acetyltransferase 1 and 2 for two highly
sensitive cases</td>
</tr>

<tr>
<td>
<b>","</b> Schuttelaar, MLA ; van Amerongen, CCA ; Lichter, J ; Bl&ouml;meke, B </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
87,N/A,"</b>
A Comparative Study of Electrochemical Capacitance of Graphene Oxide
Affected by Oligomers of &lt;i&gt;p&lt;/i&gt;-phenylenediamine and Hydrazine Hydrate
in Solvothermal Condition</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, QQ ; Zhang, QW ; Lu, H ; Wang, W ; Fang, T ; Liu, HY ; Liu, JJ ; Wang, SS </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> a systematic investigation of the graphene oxide composite reduced by either p-phenylenediamine oligomers or hydrazine hydrate was performed with field emission scanning electron microscopy, high resolution transmission electron microscopy, x-ray diffraction, fourier transform infrared, and x-r..."
88,N/A,"</b>
An efficient electrochemical method for the synthesis of methylene blue</td>
</tr>

<tr>
<td>
<b>","</b> Maleki, A ; Nematollahi, D </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> an efficient and one-pot electrochemical method for the synthesis of methylene blue based on the michael-type reaction of electrochemically generated quinone-diimine derived from oxidation of n,n-dimethyl-p-phenylenediamine in the presence of sodium sulfide as nucleophile in aqueous solution vi..."
89,N/A,"</b>
Skin sensitization potency and cross-reactivity of
&lt;i&gt;p&lt;/i&gt;-phenylenediamine and its derivatives evaluated by
non-radioactive murine local lymph node assay and guinea-pig
maximization test</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> background: p-phenylenediamine (ppd)-related chemicals have been used as antioxidants in rubber products, and many cases of contact dermatitis caused by these chemicals have been reported. <br>objective: the aim of this study was to investigate relative sensitizing potency and cross-reactivity ..."
90,N/A,"</b>
Allergic contact dermatitis from 2-chloro-p-phenylenediamine in a cream
dye for eyelashes and eyebrows</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
91,N/A,"</b>
Oxidative copolymerization of &lt;i&gt;p&lt;/i&gt;-phenylenediamine and
3-aminobenzenesulfonic acid</td>
</tr>

<tr>
<td>
<b>","</b> Amer, I ; Mokrani, T ; Jewell, L ; Young, DA ; Vosloo, HCM </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the sulfonation of poly(p-phenylenediamine) (p(ppd)) was achieved by oxidative copolymerization of p-phenylenediamine (ppd) and 3-aminobenzenesulfonic acid (3absa) monomers using ammonium per sulfate ((nh4)(2)s2o8). the yield, molecular weight, solubility, degree of sulfonation, molecular struc..."
92,N/A,"</b>
Rapid spectrophotometric determination of trace copper impurity in
N,N'-di(2-butyl)-p-phenylenediamine.</td>
</tr>

<tr>
<td>
<b>","</b> Gupta, J K</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> the trace copper is separated from the matrix by extraction of the latter (an antioxidant of n-alkylated p-phenylenediamine type) from ammoniacal medium and then determined spectrophotometrically.</td> </tr> <tr> <td> <b>
93,N/A,"</b>
A new insight into the photocatalytic reduction of 4-nitroaniline to
&lt;i&gt;p&lt;/i&gt;-phenylenediamine in the presence of alcohols</td>
</tr>

<tr>
<td>
<b>","</b> Wu, WM ; Wen, LR ; Shen, LJ ; Liang, RW ; Yuan, RS ; Wu, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> photoreduction of 4-nitroaniline to p-phenylenediamine over tio2, zno, pbbi2nb2o9 and cds photocatalysts in the presence of ch3oh was investigated under light irradiation (hv &gt;= band gap) upon purging with n-2. compared with pbbi2nb2o9 and cds,tio2 and zno showed photocatalytic activities fo..."
94,N/A,"</b>
A study on the reaction between &lt;i&gt;N&lt;/i&gt;-substituted
&lt;i&gt;p&lt;/i&gt;-phenylenediamines and ozone:: experimental results and
theoretical aspects in relation to their antiozonant activity</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the following p-phenylenediamines (ppd): n,n,n',n'-tetramethyl-p-phenylenediamine (tmppd), n,n'-dimethylbutyl-p-phenylenediamine (6ppd), n,n'-diaryl-p-phenylenediamine (dppd), tris-(n-dimethylpentyl-p-phenylenediamine)-n',n',n'-1,3,5-triazine (6ppdtz), have been oxidized under the action of o-3..."
95,N/A,"</b>
Convenient preparation of
N,N&prime;-diphenyl-N,N&prime;-bis(4-aminopheny1)-&lt;i&gt;p&lt;/i&gt;- phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> this article describes modified conditions to prepare n,n'-diphenyl-n,n'bis(4-aminophenyl)-p-phenylenediamine in 60% overall yield.</td> </tr> <tr> <td> <b>"
